NOC,Sport,Prediction,NOC.1,Sport.1,2024,medal,Rate,,Number
TOG,Triathlon,1,TOG,Triathlon,0.0107564021720207,0.0107564021720207,0.0002607626969027843,,3
TPE,Archery,14,TPE,Archery,0.0717484471230422,1.0044782597225907,0.01110142460938871,,5
TPE,Artistic Gymnastics,4,TPE,Artistic Gymnastics,0.351606958870068,1.406427835480272,0.012493269283733982,,14
TPE,Athletics,4,TPE,Athletics,0.4351705678673144,1.7406822714692576,0.008906630423413624,,48
TPE,Badminton,6,TPE,Badminton,0.5126076817298143,3.0756460903788856,0.05294379741621232,,5
TPE,Basketball,11,TPE,Basketball,0,0,0,,2
TPE,Boxing,6,TPE,Boxing,0.2201004403895418,1.3206026423372508,0.01866888091513127,,13
TPE,Breaking,1,TPE,Breaking,0.3175703153911401,0.3175703153911401,0.01963344461977415,,2
TPE,Cycling,2,TPE,Cycling,0,0,,,
TPE,Cycling Road,1,TPE,Cycling Road,0,0,0,,4
TPE,Equestrian,1,TPE,Equestrian,0,0,0,,6
TPE,Equestrianism,1,TPE,Equestrianism,0,0,,,
TPE,Fencing,1,TPE,Fencing,0.1790824760138587,0.1790824760138587,0.0023981141985007833,,12
TPE,Football,13,TPE,Football,0,0,0,,2
TPE,Golf,4,TPE,Golf,0.062540663479803,0.250162653919212,0.00519719226776261,,2
TPE,Gymnastics,1,TPE,Gymnastics,0,0,,,
TPE,Judo,3,TPE,Judo,0.214806930792153,0.644420792376459,0.005734275152926163,,15
TPE,Modern Pentathlon,2,TPE,Modern Pentathlon,0,0,0,,2
TPE,Rowing,1,TPE,Rowing,0,0,0,,14
TPE,Sailing,1,TPE,Sailing,0,0,0,,10
TPE,Shooting,8,TPE,Shooting,0.0177493761554279,0.1419950092434232,0.0012873479528078481,,15
SUI,Table Tennis,1,SUI,Table Tennis,0,0,0,,5
TPE,Taekwondo,1,TPE,Taekwondo,0.3049476025514719,0.3049476025514719,0.007926556716485697,,8
TPE,Tennis,4,TPE,Tennis,0.387363825245865,1.54945530098346,0.020966801034976588,,5
TPE,Weightlifting,3,TPE,Weightlifting,0.3744420501106681,1.1233261503320042,0.02569411708678859,,10
TPE,Wrestling,1,TPE,Wrestling,0,0,0,,18
TTO,Athletics,16,TTO,Athletics,0.0012891796931533,0.0206268750904528,0.00010554249688859672,,48
TTO,Badminton,1,TTO,Badminton,0,0,0,,5
TTO,Boxing,1,TTO,Boxing,0,0,0,,13
TTO,Cycling,1,TTO,Cycling,0,0,,,
TTO,Cycling Road,1,TTO,Cycling Road,0,0,0,,4
TTO,Cycling Track,4,TTO,Cycling Track,0.0405279848146696,0.1621119392586784,0.0013849789212699308,,12
TTO,Gymnastics,4,TTO,Gymnastics,0,0,,,
TTO,Judo,1,TTO,Judo,0,0,0,,15
TTO,Rowing,1,TTO,Rowing,0,0,0,,14
TTO,Sailing,1,TTO,Sailing,0,0,0,,10
TTO,Shooting,2,TTO,Shooting,0,0,0,,15
SYR,Table Tennis,1,SYR,Table Tennis,0,0,0,,5
TTO,Taekwondo,1,TTO,Taekwondo,0,0,0,,8
TTO,Weightlifting,1,TTO,Weightlifting,0,0,0,,10
TUN,Archery,1,TUN,Archery,0.095625789965696,0.095625789965696,0.0010568496507934312,,5
TUN,Athletics,3,TUN,Athletics,0.0419565920140792,0.1258697760422376,0.0006440437724110251,,48
TUN,Basketball,12,TUN,Basketball,0,0,0,,2
TUN,Beach Volleyball,2,TUN,Beach Volleyball,0,0,0,,2
TUN,Boxing,1,TUN,Boxing,0.5426789713608162,0.5426789713608162,0.007671655929409945,,13
TUN,Canoeing,3,TUN,Canoeing,0,0,,,16
TUN,Cycling,1,TUN,Cycling,0,0,,,
TUN,Fencing,2,TUN,Fencing,0.0628572957962287,0.1257145915924574,0.0016834586709269573,,12
TUN,Football,16,TUN,Football,0,0,0,,2
TUN,Gymnastics,1,TUN,Gymnastics,0,0,,,
TUN,Handball,15,TUN,Handball,0,0,0,,2
TUN,Judo,2,TUN,Judo,0.1413705242336189,0.2827410484672378,0.0025159259107065414,,15
TUN,Modern Pentathlon,6,TUN,Modern Pentathlon,0,0,0,,2
TUN,Rowing,3,TUN,Rowing,0.1948656470785199,0.5845969412355596,0.004737466366155541,,14
TUN,Sailing,4,TUN,Sailing,0,0,0,,10
TUN,Shooting,1,TUN,Shooting,0.4723411770373796,0.4723411770373796,0.004282315628738085,,15
TCH,Table Tennis,6,TCH,Table Tennis,0,0,0,,5
TUN,Taekwondo,4,TUN,Taekwondo,0.3852728020731203,1.5410912082924813,0.040057855072810324,,8
TUN,Tennis,1,TUN,Tennis,0.3454439434897686,0.3454439434897686,0.004674452000835738,,5
TUN,Volleyball,12,TUN,Volleyball,0,0,0,,2
TUN,Weightlifting,1,TUN,Weightlifting,0.0608605068382286,0.0608605068382286,0.0013920774373502901,,10
TUN,Wrestling,3,TUN,Wrestling,0.1829048748940161,0.5487146246820483,0.006888344620424004,,18
TUR,Archery,9,TUR,Archery,0.2070989612978615,1.8638906516807536,0.020599591230070817,,5
TUR,Artistic Gymnastics,42,TUR,Artistic Gymnastics,0.0819405529510186,3.441503223942781,0.03057080173820189,,14
TUR,Athletics,16,TUR,Athletics,0.2733581768877387,4.37373083020382,0.022379273181908466,,48
TUR,Badminton,1,TUR,Badminton,0.3337024960358865,0.3337024960358865,0.005744314146765804,,5
TUR,Basketball,11,TUR,Basketball,0,0,0,,2
TUR,Boxing,7,TUR,Boxing,0.0427900607454648,0.29953042521825357,0.004234353059419496,,13
TUR,Canoeing,2,TUR,Canoeing,0,0,,,16
TUR,Cycling,3,TUR,Cycling,0,0,,,
TUR,Cycling Road,1,TUR,Cycling Road,0.8036537550629701,0.8036537550629701,0.012370874437304629,,4
TUR,Equestrianism,1,TUR,Equestrianism,0,0,,,
TUR,Fencing,2,TUR,Fencing,0.1589258550685771,0.3178517101371542,0.004256389101068028,,12
TUR,Football,14,TUR,Football,0,0,0,,2
TUR,Gymnastics,10,TUR,Gymnastics,0,0,,,
TUR,Judo,16,TUR,Judo,0.2820363540978812,4.512581665566099,0.04015448481260257,,15
TUR,Modern Pentathlon,2,TUR,Modern Pentathlon,0.8437393087293231,1.6874786174586462,0.053149355172978724,,2
TUR,Rowing,1,TUR,Rowing,0.6079966259280631,0.6079966259280631,0.004927093118179055,,14
TUR,Sailing,8,TUR,Sailing,0.321789033581018,2.574312268648144,0.026478941864845416,,10
TUR,Shooting,13,TUR,Shooting,0.1909335553408637,2.482136219431228,0.022503417533479286,,15
TKM,Table Tennis,1,TKM,Table Tennis,0,0,0,,5
TUR,Taekwondo,5,TUR,Taekwondo,0.2570579093027765,1.2852895465138825,0.033408757446548074,,8
TUR,Tennis,1,TUR,Tennis,0,0,0,,5
TUR,Volleyball,13,TUR,Volleyball,0.343041028531565,4.459533370910345,0.06613986859758078,,2
TUR,Weightlifting,1,TUR,Weightlifting,0.8180514444526843,0.8180514444526843,0.01871149317637759,,10
TUR,Wrestling,11,TUR,Wrestling,0.15825135553418,1.74076491087598,0.021852868631310095,,18
TUV,Athletics,2,TUV,Athletics,0.0010965795129396,0.0021931590258792,1.1221839403690886e-05,,48
TUV,Weightlifting,1,TUV,Weightlifting,0,0,0,,10
UAE,Athletics,1,UAE,Athletics,0.0725547894930247,0.0725547894930247,0.0003712444861735113,,48
UAE,Cycling,1,UAE,Cycling,0,0,,,
UAE,Cycling Road,1,UAE,Cycling Road,0.0121632515415683,0.0121632515415683,0.0001872324450948448,,4
UAE,Equestrian,6,UAE,Equestrian,0.0226189233172399,0.1357135399034394,0.0016198101829288279,,6
UAE,Equestrianism,1,UAE,Equestrianism,0,0,,,
UAE,Football,18,UAE,Football,0,0,0,,2
UAE,Judo,6,UAE,Judo,0.023141618154673,0.138849708928038,0.0012355318843156617,,15
UAE,Sailing,1,UAE,Sailing,0,0,0,,10
UAE,Shooting,1,UAE,Shooting,0,0,0,,15
UAE,Taekwondo,1,UAE,Taekwondo,0,0,0,,8
UAE,Weightlifting,1,UAE,Weightlifting,0,0,0,,10
UAR,Athletics,2,UAR,Athletics,0,0,0,,48
UAR,Boxing,4,UAR,Boxing,0,0,0,,13
UAR,Equestrianism,6,UAR,Equestrianism,0,0,,,
UAR,Fencing,9,UAR,Fencing,0,0,0,,12
UAR,Football,17,UAR,Football,0,0,0,,2
UAR,Gymnastics,48,UAR,Gymnastics,0,0,,,
UAR,Rowing,9,UAR,Rowing,0,0,0,,14
UAR,Shooting,3,UAR,Shooting,0,0,0,,15
UAR,Weightlifting,7,UAR,Weightlifting,0,0,0,,10
UAR,Wrestling,4,UAR,Wrestling,0,0,0,,18
UGA,Archery,1,UGA,Archery,0,0,0,,5
UGA,Athletics,23,UGA,Athletics,0.0381288332191622,0.8769631640407307,0.004487198453779503,,48
UGA,Badminton,1,UGA,Badminton,0,0,0,,5
UGA,Boxing,3,UGA,Boxing,0,0,0,,13
UGA,Cycling,2,UGA,Cycling,0,0,,,
UGA,Cycling Road,1,UGA,Cycling Road,0.0327590818500756,0.0327590818500756,0.0005042700114266452,,4
UGA,Rowing,1,UGA,Rowing,0.1810459152394915,0.1810459152394915,0.0014671628838224344,,14
TOG,Table Tennis,1,TOG,Table Tennis,0,0,0,,5
UGA,Weightlifting,1,UGA,Weightlifting,0,0,0,,10
UKR,Archery,4,UKR,Archery,0.187028361809017,0.748113447236068,0.008268098341973826,,5
UKR,Artistic Gymnastics,48,UKR,Artistic Gymnastics,0.0363589775432258,1.7452309220748383,0.015502850072883212,,14
UKR,Athletics,28,UKR,Athletics,0.1930807513667996,5.406261038270389,0.02766246880869964,,48
UKR,Badminton,1,UKR,Badminton,0.6787730003559382,0.6787730003559382,0.01168431580436239,,5
UKR,Basketball,12,UKR,Basketball,0,0,0,,2
UKR,Boxing,3,UKR,Boxing,0.3411667839307982,1.0235003517923946,0.014468853515535784,,13
UKR,Breaking,3,UKR,Breaking,0.3381728670527328,1.0145186011581984,0.06272152593052445,,2
UKR,Canoeing,12,UKR,Canoeing,0.13,1.56,,,16
UKR,Cycling,9,UKR,Cycling,0,0,,,
UKR,Cycling Mountain Bike,2,UKR,Cycling Mountain Bike,0.11413242604054,0.22826485208108,0.008630562401397588,,2
UKR,Cycling Road,3,UKR,Cycling Road,0.2610024896213391,0.7830074688640173,0.012053060188873864,,4
UKR,Cycling Track,6,UKR,Cycling Track,0,0,0,,12
UKR,Equestrian,2,UKR,Equestrian,0,0,0,,6
UKR,Equestrianism,9,UKR,Equestrianism,0,0,,,
UKR,Fencing,14,UKR,Fencing,0.0871353137486115,1.219894392480561,0.01633574724001877,,12
UKR,Football,18,UKR,Football,0.2240179790868828,4.03232362356389,0.04769485264036154,,2
UKR,Gymnastics,33,UKR,Gymnastics,0,0,,,
UKR,Handball,15,UKR,Handball,0,0,0,,2
UKR,Judo,5,UKR,Judo,0.3893658912275929,1.9468294561379644,0.017323549937220333,,15
UKR,Modern Pentathlon,3,UKR,Modern Pentathlon,0.392451955739002,1.177355867217006,0.03708236922488917,,2
UKR,Rhythmic Gymnastics,6,UKR,Rhythmic Gymnastics,0.3999407768651555,2.399644661190933,0.06047827318249948,,2
UKR,Rowing,6,UKR,Rowing,0.3934209665052904,2.3605257990317425,0.019129268031611597,,14
UKR,Sailing,3,UKR,Sailing,0,0,0,,10
UKR,Shooting,11,UKR,Shooting,0.1034634022417008,1.1380974246587088,0.01031816116310534,,15
UKR,Sport Climbing,2,UKR,Sport Climbing,0.4982562410006617,0.9965124820013234,0.031622741956254675,,4
TTO,Table Tennis,1,TTO,Table Tennis,0,0,0,,5
UKR,Taekwondo,2,UKR,Taekwondo,0,0,0,,8
UKR,Tennis,7,UKR,Tennis,0.3151823811440392,2.2062766680082744,0.029854726300835948,,5
UKR,Trampoline Gymnastics,1,UKR,Trampoline Gymnastics,0,0,0,,2
UKR,Triathlon,1,UKR,Triathlon,0,0,0,,3
UKR,Volleyball,12,UKR,Volleyball,0,0,0,,2
UKR,Weightlifting,1,UKR,Weightlifting,0.3997019648882148,0.3997019648882148,0.009142481978739576,,10
UKR,Wrestling,9,UKR,Wrestling,0.3990880140058716,3.5917921260528445,0.045089926268165034,,18
URS,Archery,12,URS,Archery,0,0,0,,5
URS,Athletics,93,URS,Athletics,0,0,0,,48
URS,Basketball,24,URS,Basketball,0,0,0,,2
URS,Boxing,12,URS,Boxing,0,0,0,,13
URS,Canoeing,23,URS,Canoeing,0,0,,,16
URS,Cycling,20,URS,Cycling,0,0,,,
URS,Equestrianism,16,URS,Equestrianism,0,0,,,
URS,Fencing,32,URS,Fencing,0,0,0,,12
URS,Football,18,URS,Football,0,0,0,,2
URS,Gymnastics,84,URS,Gymnastics,0,0,,,
URS,Handball,29,URS,Handball,0,0,0,,2
URS,Judo,7,URS,Judo,0,0,0,,15
URS,Modern Pentathlon,6,URS,Modern Pentathlon,0,0,0,,2
URS,Rhythmic Gymnastics,2,URS,Rhythmic Gymnastics,0,0,0,,2
URS,Rowing,53,URS,Rowing,0,0,0,,14
URS,Sailing,15,URS,Sailing,0,0,0,,10
URS,Shooting,29,URS,Shooting,0,0,0,,15
TUN,Table Tennis,2,TUN,Table Tennis,0,0,0,,5
URS,Tennis,10,URS,Tennis,0,0,0,,5
URS,Volleyball,24,URS,Volleyball,0,0,0,,2
URS,Weightlifting,9,URS,Weightlifting,0,0,0,,10
URS,Wrestling,20,URS,Wrestling,0,0,0,,18
URU,Athletics,3,URU,Athletics,0.1111842124934849,0.3335526374804547,0.001706704386829703,,48
URU,Basketball,11,URU,Basketball,0,0,0,,2
URU,Boxing,2,URU,Boxing,0,0,0,,13
URU,Canoeing,2,URU,Canoeing,0,0,,,16
URU,Cycling,1,URU,Cycling,0,0,,,
URU,Cycling Road,1,URU,Cycling Road,0.3955032247976605,0.3955032247976605,0.006088095405138195,,4
URU,Equestrianism,1,URU,Equestrianism,0,0,,,
URU,Fencing,2,URU,Fencing,0,0,0,,12
URU,Football,16,URU,Football,0,0,0,,2
URU,Judo,1,URU,Judo,0.5065317740292989,0.5065317740292989,0.004507291819794368,,15
URU,Modern Pentathlon,1,URU,Modern Pentathlon,0,0,0,,2
URU,Rowing,1,URU,Rowing,0.3923404577589445,0.3923404577589445,0.0031794550939432936,,14
URU,Rugby Sevens,14,URU,Rugby Sevens,0.020101047532264,0.281414665451696,0.004008647308649058,,12
URU,Sailing,3,URU,Sailing,0.008162472111447,0.024487416334340997,0.00025187343487189994,,10
URU,Shooting,1,URU,Shooting,0,0,0,,15
URU,Taekwondo,1,URU,Taekwondo,0.2685307212621406,0.2685307212621406,0.006979966310257831,,8
URU,Tennis,1,URU,Tennis,0,0,0,,5
URU,Weightlifting,1,URU,Weightlifting,0,0,0,,10
USA,3x3 Basketball,8,USA,3x3 Basketball,0.799048568115004,6.392388544920032,0.27082824468280375,,2
USA,Archery,9,USA,Archery,0.3870425837549915,3.4833832537949236,0.03849811203309787,,5
USA,Artistic Gymnastics,76,USA,Artistic Gymnastics,0.0597663845544145,4.542245226135502,0.04034867010683676,,14
USA,Athletics,154,USA,Athletics,0.2615181135123492,40.273789480901776,0.20607078301198778,,48
USA,Badminton,8,USA,Badminton,0.4150819756759722,3.3206558054077777,0.05716136482686834,,5
USA,Basketball,24,USA,Basketball,0.7665872670307157,18.398094408737176,0.3458426256867634,,2
USA,Beach Volleyball,8,USA,Beach Volleyball,0.4215951631141812,3.3727613049134497,0.08293065547924929,,2
USA,Boxing,8,USA,Boxing,0.4908082717300233,3.9264661738401863,0.05550702919008227,,13
USA,Breaking,4,USA,Breaking,0.8735961886566391,3.4943847546265565,0.2160365948424461,,2
USA,Canoeing,7,USA,Canoeing,0.2,1.4,,,16
USA,Cycling,25,USA,Cycling,0,0,,,
USA,Cycling BMX Freestyle,4,USA,Cycling BMX Freestyle,0.4355667650411171,1.7422670601644683,0.1531828626106039,,2
USA,Cycling BMX Racing,7,USA,Cycling BMX Racing,0.4446996809540753,3.112897766678527,0.1018835194085511,,2
USA,Cycling Mountain Bike,4,USA,Cycling Mountain Bike,0.6273837705890293,2.509535082356117,0.0948840740451697,,2
USA,Cycling Road,12,USA,Cycling Road,0.1214509695431407,0.6072548477157035,0.009347649314407657,,4
USA,"Cycling Road, Cycling Track",5,USA,"Cycling Road, Cycling Track",0.9811558988327144,4.905779494163572,0.29478815984834056,,16
USA,"Cycling Road, Triathlon",2,USA,"Cycling Road, Triathlon",0.6200896415422052,1.2401792830844105,1,,7
USA,Cycling Track,14,USA,Cycling Track,0.4094069104114374,3.6846621937029367,0.0314793561388206,,12
USA,Equestrian,22,USA,Equestrian,0.1648025647543045,3.6256564245946987,0.04327405504666953,,6
USA,Equestrianism,24,USA,Equestrianism,0,0,,,
USA,Fencing,35,USA,Fencing,0.1511492540339507,5.290223891188274,0.07084200145705426,,12
USA,Football,39,USA,Football,0.4033706479607687,15.73145527046998,0.18607371604771103,,2
USA,Golf,7,USA,Golf,0.579987275494799,4.059910928463593,0.08434567412300487,,2
USA,Gymnastics,49,USA,Gymnastics,0,0,,,
USA,Handball,32,USA,Handball,0,0,0,,2
USA,Judo,4,USA,Judo,0.6050706421866918,2.4202825687467673,0.021536496589199573,,15
USA,Modern Pentathlon,1,USA,Modern Pentathlon,0.5945679946644225,0.5945679946644225,0.018726699820645003,,2
USA,Rhythmic Gymnastics,1,USA,Rhythmic Gymnastics,0.6907513165470246,0.6907513165470246,0.01740901371729311,,2
USA,Rowing,42,USA,Rowing,0.1638650336920886,6.882331415067721,0.05577315120860528,,14
USA,Rugby,19,USA,Rugby,0,0,,,2
USA,Rugby Sevens,26,USA,Rugby Sevens,0.2265087749276167,5.889228148118034,0.0838898659672939,,12
USA,Sailing,13,USA,Sailing,0.7967133147914831,10.35727309228928,0.10653316438299579,,10
USA,Shooting,30,USA,Shooting,0.2080319420221691,6.240958260665073,0.05658145932899071,,15
USA,Skateboarding,12,USA,Skateboarding,0.4218782218780525,5.06253866253663,0.1468965692325216,,4
USA,Sport Climbing,8,USA,Sport Climbing,0.6579508167820329,5.2636065342562635,0.1670321989923863,,4
USA,Surfing,5,USA,Surfing,0.4505327325992911,2.2526636629964556,0.08970614718814533,,2
UGA,Table Tennis,1,UGA,Table Tennis,0,0,0,,5
USA,Taekwondo,4,USA,Taekwondo,0.4568309766493261,1.8273239065973044,0.04749795198861724,,8
USA,Tennis,18,USA,Tennis,0.0800792073204852,1.4414257317687336,0.019504974751777742,,5
USA,Trampoline Gymnastics,2,USA,Trampoline Gymnastics,0.7798388368527658,1.5596776737055316,0.09458128312964673,,2
USA,Triathlon,6,USA,Triathlon,0.1117121169081735,0.446848467632694,0.01083274961862904,,3
USA,Volleyball,26,USA,Volleyball,0.0205824504331553,0.5351437112620377,0.00793677988252562,,2
USA,Weightlifting,5,USA,Weightlifting,0.6314647040257282,3.157323520128641,0.07221824238942541,,10
USA,Wrestling,16,USA,Wrestling,0.2332320138237547,3.731712221180075,0.046846427354895415,,18
UZB,Archery,4,UZB,Archery,0.7269681207588055,2.907872483035222,0.03213760659493689,,5
UZB,Artistic Gymnastics,18,UZB,Artistic Gymnastics,0.1025756941626419,1.846362494927554,0.01640119973638023,,14
UZB,Athletics,4,UZB,Athletics,0.500915697309348,2.003662789237392,0.010252235143304117,,48
UZB,Boxing,11,UZB,Boxing,0.512111595385499,5.633227549240489,0.07963489615504687,,13
UZB,Canoeing,5,UZB,Canoeing,0,0,,,16
UZB,Cycling,2,UZB,Cycling,0,0,,,
UZB,Cycling Road,4,UZB,Cycling Road,0.0632858935915936,0.2531435743663744,0.0038967121765660488,,4
UZB,Fencing,1,UZB,Fencing,0.3078289331123308,0.3078289331123308,0.004122172931922721,,12
UZB,Football,21,UZB,Football,0.0588563674827771,1.2359837171383192,0.014619377499938007,,2
UZB,Gymnastics,8,UZB,Gymnastics,0,0,,,
UZB,Judo,24,UZB,Judo,0.1419458702322796,3.4067008855747103,0.03031398190856425,,15
UZB,Modern Pentathlon,1,UZB,Modern Pentathlon,0.6308719591536973,0.6308719591536973,0.01987014085916528,,2
UZB,Rhythmic Gymnastics,6,UZB,Rhythmic Gymnastics,0.4822095079242149,2.8932570475452897,0.07291879207723802,,2
UZB,Rowing,3,UZB,Rowing,0.1298871181083862,0.38966135432515864,0.003157744131203415,,14
UZB,Shooting,2,UZB,Shooting,0,0,0,,15
URS,Table Tennis,8,URS,Table Tennis,0,0,0,,5
UZB,Taekwondo,5,UZB,Taekwondo,0.6585929657639294,3.292964828819647,0.08559461449324177,,8
UZB,Tennis,1,UZB,Tennis,0,0,0,,5
UZB,Weightlifting,3,UZB,Weightlifting,0.2719398357612358,0.8158195072837074,0.01866044152505344,,10
UZB,Wrestling,7,UZB,Wrestling,0.4762814480192858,3.3339701361350005,0.04185333180286046,,18
VAN,Archery,1,VAN,Archery,0,0,0,,5
VAN,Athletics,1,VAN,Athletics,0.0209301768774043,0.0209301768774043,0.00010709441533311432,,48
VAN,Boxing,1,VAN,Boxing,0,0,0,,13
VAN,Judo,1,VAN,Judo,0.0513840031836552,0.0513840031836552,0.00045723231807483894,,15
VAN,Rowing,1,VAN,Rowing,0,0,0,,14
UZB,Table Tennis,1,UZB,Table Tennis,0,0,0,,5
VAN,Weightlifting,1,VAN,Weightlifting,0.0568193022295593,0.0568193022295593,0.0012996419640408424,,10
VEN,Archery,2,VEN,Archery,0,0,0,,5
VEN,Athletics,7,VEN,Athletics,0.0707239135921036,0.4950673951447252,0.0025331345045034076,,48
VEN,Basketball,12,VEN,Basketball,0,0,0,,2
VEN,Beach Volleyball,2,VEN,Beach Volleyball,0,0,0,,2
VEN,Boxing,2,VEN,Boxing,0.450055825711656,0.900111651423312,0.01272455217945308,,13
VEN,Canoeing,5,VEN,Canoeing,0,0,,,16
VEN,Cycling,13,VEN,Cycling,0,0,,,
VEN,Cycling BMX Freestyle,1,VEN,Cycling BMX Freestyle,0,0,0,,2
VEN,Cycling Road,1,VEN,Cycling Road,0,0,0,,4
VEN,Equestrian,2,VEN,Equestrian,0.1338417256697363,0.2676834513394726,0.003194938254427054,,6
VEN,Equestrianism,2,VEN,Equestrianism,0,0,,,
VEN,Fencing,8,VEN,Fencing,0.1087635633836662,0.8701085070693296,0.011651723895518402,,12
VEN,Football,16,VEN,Football,0,0,0,,2
VEN,Golf,1,VEN,Golf,0,0,0,,2
VEN,Gymnastics,4,VEN,Gymnastics,0,0,,,
VEN,Judo,1,VEN,Judo,0.9021953874838654,0.9021953874838654,0.008028041079269044,,15
VEN,Rowing,2,VEN,Rowing,0,0,0,,14
VEN,Sailing,1,VEN,Sailing,0,0,0,,10
VEN,Shooting,2,VEN,Shooting,0.731174441916884,1.462348883833768,0.01325787330079305,,15
VEN,Table Tennis,1,VEN,Table Tennis,0,0,0,,5
VEN,Taekwondo,1,VEN,Taekwondo,0.4968786304784515,0.4968786304784515,0.012915453713174875,,8
VEN,Tennis,1,VEN,Tennis,0,0,0,,5
VEN,Triathlon,1,VEN,Triathlon,0,0,0,,3
VEN,Volleyball,12,VEN,Volleyball,0,0,0,,2
VEN,Weightlifting,5,VEN,Weightlifting,0.00342121844456,0.0171060922228,0.0003912718815814294,,10
VEN,Wrestling,4,VEN,Wrestling,0.0427726184712856,0.1710904738851424,0.002147801593725356,,18
VIE,Archery,4,VIE,Archery,0.0225078599755241,0.0900314399020964,0.0009950212788317207,,5
VIE,Artistic Gymnastics,3,VIE,Artistic Gymnastics,0,0,0,,14
VIE,Athletics,1,VIE,Athletics,0.0075136215421337,0.0075136215421337,3.844529890035472e-05,,48
VIE,Badminton,2,VIE,Badminton,0.111496137202818,0.222992274405636,0.0038385618678441783,,5
VIE,Boxing,2,VIE,Boxing,0.0731053672422729,0.1462107344845458,0.0020669281607485906,,13
VIE,Canoeing,1,VIE,Canoeing,0,0,,,16
VIE,Cycling,1,VIE,Cycling,0,0,,,
VIE,Cycling Road,1,VIE,Cycling Road,0.1158481007246042,0.1158481007246042,0.001783283284418928,,4
VIE,Fencing,4,VIE,Fencing,0,0,0,,12
VIE,Gymnastics,3,VIE,Gymnastics,0,0,,,
VIE,Judo,1,VIE,Judo,0.3433180143606368,0.3433180143606368,0.0030549603342874135,,15
VIE,Rowing,1,VIE,Rowing,0.3979636178742739,0.3979636178742739,0.0032250241519366134,,14
VIE,Shooting,3,VIE,Shooting,0.0985839989709345,0.2957519969128035,0.002681331758018567,,15
VIE,Table Tennis,1,VIE,Table Tennis,0,0,0,,5
VIE,Taekwondo,1,VIE,Taekwondo,0,0,0,,8
VIE,Weightlifting,1,VIE,Weightlifting,0.4823410735305285,0.4823410735305285,0.011032706765882552,,10
VIE,Wrestling,1,VIE,Wrestling,0,0,0,,18
VIN,Athletics,2,VIN,Athletics,0.0005950741726765,0.001190148345353,6.089687724658157e-06,,48
VNM,Athletics,1,VNM,Athletics,0,0,0,,48
VNM,Boxing,1,VNM,Boxing,0,0,0,,13
VNM,Cycling,2,VNM,Cycling,0,0,,,
VNM,Fencing,1,VNM,Fencing,0,0,0,,12
VNM,Judo,3,VNM,Judo,0,0,0,,15
VNM,Shooting,2,VNM,Shooting,0,0,0,,15
WIF,Athletics,12,WIF,Athletics,0,0,0,,48
WIF,Cycling,3,WIF,Cycling,0,0,,,
WIF,Sailing,2,WIF,Sailing,0,0,0,,10
WIF,Shooting,2,WIF,Shooting,0,0,0,,15
WIF,Weightlifting,1,WIF,Weightlifting,0,0,0,,10
YAR,Athletics,4,YAR,Athletics,0,0,0,,48
YAR,Judo,2,YAR,Judo,0,0,0,,15
YAR,Wrestling,2,YAR,Wrestling,0,0,0,,18
YEM,Athletics,1,YEM,Athletics,0.0464794152880285,0.0464794152880285,0.0002378233989350665,,48
YEM,Gymnastics,4,YEM,Gymnastics,0,0,,,
YEM,Judo,1,YEM,Judo,0.0340556498785558,0.0340556498785558,0.00030303874304737476,,15
YEM,Shooting,1,YEM,Shooting,0.0653904143770256,0.0653904143770256,0.0005928392591405094,,15
YEM,Taekwondo,1,YEM,Taekwondo,0,0,0,,8
YEM,Wrestling,1,YEM,Wrestling,0,0,0,,18
YMD,Athletics,3,YMD,Athletics,0,0,0,,48
YMD,Boxing,2,YMD,Boxing,0,0,0,,13
YUG,Archery,1,YUG,Archery,0,0,0,,5
YUG,Athletics,14,YUG,Athletics,0,0,0,,48
YUG,Basketball,24,YUG,Basketball,0,0,0,,2
YUG,Boxing,7,YUG,Boxing,0,0,0,,13
YUG,Canoeing,4,YUG,Canoeing,0,0,,,16
YUG,Cycling,7,YUG,Cycling,0,0,,,
YUG,Equestrianism,6,YUG,Equestrianism,0,0,,,
YUG,Fencing,2,YUG,Fencing,0,0,0,,12
YUG,Football,17,YUG,Football,0,0,0,,2
YUG,Gymnastics,7,YUG,Gymnastics,0,0,,,
YUG,Handball,30,YUG,Handball,0,0,0,,2
YUG,Judo,4,YUG,Judo,0,0,0,,15
YUG,Rhythmic Gymnastics,2,YUG,Rhythmic Gymnastics,0,0,0,,2
YUG,Rowing,10,YUG,Rowing,0,0,0,,14
YUG,Sailing,1,YUG,Sailing,0,0,0,,10
YUG,Shooting,12,YUG,Shooting,0,0,0,,15
YUG,Table Tennis,9,YUG,Table Tennis,0,0,0,,5
YUG,Tennis,5,YUG,Tennis,0,0,0,,5
YUG,Volleyball,12,YUG,Volleyball,0,0,0,,2
YUG,Weightlifting,2,YUG,Weightlifting,0,0,0,,10
YUG,Wrestling,10,YUG,Wrestling,0,0,0,,18
ZAM,Athletics,7,ZAM,Athletics,0.0273116060489685,0.1911812423427795,0.0009782260078968616,,48
ZAM,Badminton,1,ZAM,Badminton,0,0,0,,5
ZAM,Boxing,2,ZAM,Boxing,0.4079598973994122,0.8159197947988244,0.011534362416872721,,13
ZAM,Fencing,1,ZAM,Fencing,0,0,0,,12
